timestamp_iso,ts_epoch,total_bytes
2025-11-21T08:03:17+00:00,1763712197.000000,386.000000
2025-11-21T08:03:18+00:00,1763712198.000000,931.000000
2025-11-21T08:03:19+00:00,1763712199.000000,788.000000
2025-11-21T08:03:20+00:00,1763712200.000000,683.000000
2025-11-21T08:03:21+00:00,1763712201.000000,429.000000
2025-11-21T08:03:22+00:00,1763712202.000000,266.000000
2025-11-21T08:03:23+00:00,1763712203.000000,304.000000
2025-11-21T08:03:24+00:00,1763712204.000000,300.000000
2025-11-21T08:03:25+00:00,1763712205.000000,750.000000
2025-11-21T08:03:26+00:00,1763712206.000000,720.000000
2025-11-21T08:03:27+00:00,1763712207.000000,240.000000
2025-11-21T08:03:28+00:00,1763712208.000000,857.000000
2025-11-21T08:03:29+00:00,1763712209.000000,10351.000000
2025-11-21T08:03:30+00:00,1763712210.000000,913.000000
2025-11-21T08:03:31+00:00,1763712211.000000,3039.000000
2025-11-21T08:03:32+00:00,1763712212.000000,240.000000
2025-11-21T08:03:33+00:00,1763712213.000000,506.000000
2025-11-21T08:03:34+00:00,1763712214.000000,347.000000
2025-11-21T08:03:35+00:00,1763712215.000000,368.000000
2025-11-21T08:03:36+00:00,1763712216.000000,102.000000
2025-11-21T08:03:37+00:00,1763712217.000000,60.000000
2025-11-21T08:03:38+00:00,1763712218.000000,300.000000
2025-11-21T08:03:39+00:00,1763712219.000000,180.000000
2025-11-21T08:03:40+00:00,1763712220.000000,1406.000000
2025-11-21T08:03:41+00:00,1763712221.000000,351.000000
2025-11-21T08:03:42+00:00,1763712222.000000,696.000000
2025-11-21T08:03:43+00:00,1763712223.000000,300.000000
2025-11-21T08:03:44+00:00,1763712224.000000,365.000000
2025-11-21T08:03:45+00:00,1763712225.000000,631.000000
2025-11-21T08:03:46+00:00,1763712226.000000,13837.000000
2025-11-21T08:03:47+00:00,1763712227.000000,4047.000000
2025-11-21T08:03:48+00:00,1763712228.000000,266.000000
2025-11-21T08:03:49+00:00,1763712229.000000,584.000000
2025-11-21T08:03:50+00:00,1763712230.000000,275.000000
2025-11-21T08:03:51+00:00,1763712231.000000,1700.000000
2025-11-21T08:03:52+00:00,1763712232.000000,6528.000000
2025-11-21T08:03:53+00:00,1763712233.000000,1270.000000
2025-11-21T08:03:54+00:00,1763712234.000000,327.000000
2025-11-21T08:03:55+00:00,1763712235.000000,360.000000
2025-11-21T08:03:56+00:00,1763712236.000000,805.000000
2025-11-21T08:03:57+00:00,1763712237.000000,240.000000
2025-11-21T08:03:58+00:00,1763712238.000000,240.000000
2025-11-21T08:03:59+00:00,1763712239.000000,632.000000
2025-11-21T08:04:00+00:00,1763712240.000000,298.000000
2025-11-21T08:04:01+00:00,1763712241.000000,376.000000
2025-11-21T08:04:02+00:00,1763712242.000000,240.000000
2025-11-21T08:04:03+00:00,1763712243.000000,180.000000
2025-11-21T08:04:04+00:00,1763712244.000000,484.000000
2025-11-21T08:04:06+00:00,1763712246.000000,673.000000
2025-11-21T08:04:07+00:00,1763712247.000000,428.000000
2025-11-21T08:04:08+00:00,1763712248.000000,300.000000
2025-11-21T08:04:09+00:00,1763712249.000000,478.000000
2025-11-21T08:04:10+00:00,1763712250.000000,300.000000
2025-11-21T08:04:11+00:00,1763712251.000000,480.000000
2025-11-21T08:04:12+00:00,1763712252.000000,685.000000
2025-11-21T08:04:13+00:00,1763712253.000000,609.000000
2025-11-21T08:04:14+00:00,1763712254.000000,687.000000
2025-11-21T08:04:15+00:00,1763712255.000000,180.000000
2025-11-21T08:04:16+00:00,1763712256.000000,877.000000
2025-11-21T08:04:17+00:00,1763712257.000000,15318.000000
2025-11-21T08:04:18+00:00,1763712258.000000,35335.000000
2025-11-21T08:04:19+00:00,1763712259.000000,1009.000000
2025-11-21T08:04:20+00:00,1763712260.000000,882.000000
2025-11-21T08:04:21+00:00,1763712261.000000,240.000000
2025-11-21T08:04:22+00:00,1763712262.000000,274.000000
2025-11-21T08:04:23+00:00,1763712263.000000,240.000000
2025-11-21T08:04:24+00:00,1763712264.000000,244.000000
2025-11-21T08:04:25+00:00,1763712265.000000,1040.000000
2025-11-21T08:04:26+00:00,1763712266.000000,4003.000000
2025-11-21T08:04:27+00:00,1763712267.000000,784.000000
2025-11-21T08:04:28+00:00,1763712268.000000,60.000000
2025-11-21T08:04:29+00:00,1763712269.000000,17936.000000
2025-11-21T08:04:30+00:00,1763712270.000000,872.000000
2025-11-21T08:04:31+00:00,1763712271.000000,248.000000
2025-11-21T08:04:32+00:00,1763712272.000000,713.000000
2025-11-21T08:04:33+00:00,1763712273.000000,372.000000
2025-11-21T08:04:34+00:00,1763712274.000000,120.000000
2025-11-21T08:04:35+00:00,1763712275.000000,257.000000
2025-11-21T08:04:36+00:00,1763712276.000000,120.000000
2025-11-21T08:04:37+00:00,1763712277.000000,180.000000
2025-11-21T08:04:38+00:00,1763712278.000000,125.000000
2025-11-21T08:04:39+00:00,1763712279.000000,185.000000
2025-11-21T08:04:40+00:00,1763712280.000000,230.000000
2025-11-21T08:04:41+00:00,1763712281.000000,1167.000000
2025-11-21T08:04:42+00:00,1763712282.000000,449.000000
2025-11-21T08:04:43+00:00,1763712283.000000,360.000000
2025-11-21T08:04:44+00:00,1763712284.000000,609.000000
2025-11-21T08:04:45+00:00,1763712285.000000,3720.000000
2025-11-21T08:04:46+00:00,1763712286.000000,1733.000000
2025-11-21T08:04:47+00:00,1763712287.000000,12740.000000
2025-11-21T08:04:48+00:00,1763712288.000000,18979.000000
2025-11-21T08:04:49+00:00,1763712289.000000,20348.000000
2025-11-21T08:04:50+00:00,1763712290.000000,529.000000
2025-11-21T08:04:51+00:00,1763712291.000000,994.000000
2025-11-21T08:04:52+00:00,1763712292.000000,660.000000
2025-11-21T08:04:53+00:00,1763712293.000000,1453.000000
2025-11-21T08:04:54+00:00,1763712294.000000,114876.000000
2025-11-21T08:04:55+00:00,1763712295.000000,896.000000
2025-11-21T08:04:56+00:00,1763712296.000000,14322.000000
2025-11-21T08:04:57+00:00,1763712297.000000,385802.000000
2025-11-21T08:04:58+00:00,1763712298.000000,2528281.000000
2025-11-21T08:04:59+00:00,1763712299.000000,77606.000000
2025-11-21T08:05:00+00:00,1763712300.000000,391.000000
2025-11-21T08:05:01+00:00,1763712301.000000,18797.000000
2025-11-21T08:05:02+00:00,1763712302.000000,2767.000000
2025-11-21T08:05:03+00:00,1763712303.000000,14246.000000
2025-11-21T08:05:04+00:00,1763712304.000000,133722.000000
2025-11-21T08:05:05+00:00,1763712305.000000,74240.000000
2025-11-21T08:05:06+00:00,1763712306.000000,21058.000000
2025-11-21T08:05:07+00:00,1763712307.000000,7385.000000
2025-11-21T08:05:08+00:00,1763712308.000000,17782.000000
2025-11-21T08:05:09+00:00,1763712309.000000,41319.000000
2025-11-21T08:05:10+00:00,1763712310.000000,425.000000
2025-11-21T08:05:11+00:00,1763712311.000000,726793.000000
2025-11-21T08:05:12+00:00,1763712312.000000,480585.000000
2025-11-21T08:05:13+00:00,1763712313.000000,300704.000000
2025-11-21T08:05:14+00:00,1763712314.000000,1595.000000
2025-11-21T08:05:15+00:00,1763712315.000000,4271.000000
2025-11-21T08:05:16+00:00,1763712316.000000,76402.000000
2025-11-21T08:05:17+00:00,1763712317.000000,4133.000000
2025-11-21T08:05:18+00:00,1763712318.000000,2911.000000
2025-11-21T08:05:19+00:00,1763712319.000000,13234.000000
2025-11-21T08:05:20+00:00,1763712320.000000,53516.000000
2025-11-21T08:05:21+00:00,1763712321.000000,9595.000000
2025-11-21T08:05:22+00:00,1763712322.000000,2569.000000
2025-11-21T08:05:23+00:00,1763712323.000000,46735.000000
2025-11-21T08:05:24+00:00,1763712324.000000,3944.000000
2025-11-21T08:05:25+00:00,1763712325.000000,14205.000000
2025-11-21T08:05:26+00:00,1763712326.000000,14560.000000
2025-11-21T08:05:27+00:00,1763712327.000000,5746.000000
2025-11-21T08:05:28+00:00,1763712328.000000,84095.000000
2025-11-21T08:05:29+00:00,1763712329.000000,66584.000000
2025-11-21T08:05:30+00:00,1763712330.000000,1098.000000
2025-11-21T08:05:31+00:00,1763712331.000000,419.000000
2025-11-21T08:05:32+00:00,1763712332.000000,480.000000
2025-11-21T08:05:33+00:00,1763712333.000000,511.000000
2025-11-21T08:05:34+00:00,1763712334.000000,718.000000
2025-11-21T08:05:35+00:00,1763712335.000000,488.000000
2025-11-21T08:05:36+00:00,1763712336.000000,19798.000000
2025-11-21T08:05:37+00:00,1763712337.000000,9950.000000
2025-11-21T08:05:38+00:00,1763712338.000000,1554.000000
2025-11-21T08:05:39+00:00,1763712339.000000,290.000000
2025-11-21T08:05:40+00:00,1763712340.000000,867.000000
2025-11-21T08:05:41+00:00,1763712341.000000,16713.000000
2025-11-21T08:05:42+00:00,1763712342.000000,9691.000000
2025-11-21T08:05:43+00:00,1763712343.000000,15802.000000
2025-11-21T08:05:44+00:00,1763712344.000000,13408.000000
2025-11-21T08:05:45+00:00,1763712345.000000,4518.000000
2025-11-21T08:05:46+00:00,1763712346.000000,421.000000
2025-11-21T08:05:47+00:00,1763712347.000000,13259.000000
2025-11-21T08:05:48+00:00,1763712348.000000,2557.000000
2025-11-21T08:05:49+00:00,1763712349.000000,418.000000
2025-11-21T08:05:50+00:00,1763712350.000000,16920.000000
2025-11-21T08:05:51+00:00,1763712351.000000,3307.000000
2025-11-21T08:05:52+00:00,1763712352.000000,834.000000
2025-11-21T08:05:53+00:00,1763712353.000000,600.000000
2025-11-21T08:05:54+00:00,1763712354.000000,483.000000
2025-11-21T08:05:55+00:00,1763712355.000000,545.000000
2025-11-21T08:05:56+00:00,1763712356.000000,743.000000
2025-11-21T08:05:57+00:00,1763712357.000000,493.000000
2025-11-21T08:05:58+00:00,1763712358.000000,1875.000000
2025-11-21T08:05:59+00:00,1763712359.000000,9912.000000
2025-11-21T08:06:00+00:00,1763712360.000000,639.000000
2025-11-21T08:06:01+00:00,1763712361.000000,16636.000000
2025-11-21T08:06:02+00:00,1763712362.000000,2228.000000
2025-11-21T08:06:03+00:00,1763712363.000000,786.000000
2025-11-21T08:06:05+00:00,1763712365.000000,480.000000
2025-11-21T08:06:06+00:00,1763712366.000000,480.000000
2025-11-21T08:06:07+00:00,1763712367.000000,586.000000
2025-11-21T08:06:08+00:00,1763712368.000000,540.000000
2025-11-21T08:06:09+00:00,1763712369.000000,180.000000
2025-11-21T08:06:10+00:00,1763712370.000000,467.000000
2025-11-21T08:06:11+00:00,1763712371.000000,244.000000
2025-11-21T08:06:12+00:00,1763712372.000000,60.000000
2025-11-21T08:06:13+00:00,1763712373.000000,125.000000
2025-11-21T08:06:14+00:00,1763712374.000000,8630.000000
2025-11-21T08:06:15+00:00,1763712375.000000,4038.000000
2025-11-21T08:06:16+00:00,1763712376.000000,4109.000000
2025-11-21T08:06:17+00:00,1763712377.000000,1238.000000
2025-11-21T08:06:18+00:00,1763712378.000000,728.000000
2025-11-21T08:06:19+00:00,1763712379.000000,13726.000000
2025-11-21T08:06:20+00:00,1763712380.000000,2298.000000
2025-11-21T08:06:21+00:00,1763712381.000000,11409.000000
2025-11-21T08:06:22+00:00,1763712382.000000,70418.000000
2025-11-21T08:06:23+00:00,1763712383.000000,892.000000
2025-11-21T08:06:24+00:00,1763712384.000000,1128.000000
2025-11-21T08:06:25+00:00,1763712385.000000,545.000000
2025-11-21T08:06:26+00:00,1763712386.000000,631.000000
2025-11-21T08:06:27+00:00,1763712387.000000,615.000000
2025-11-21T08:06:28+00:00,1763712388.000000,1275.000000
2025-11-21T08:06:29+00:00,1763712389.000000,18019.000000
2025-11-21T08:06:30+00:00,1763712390.000000,60.000000
2025-11-21T08:06:31+00:00,1763712391.000000,205.000000
2025-11-21T08:06:32+00:00,1763712392.000000,8185.000000
2025-11-21T08:06:33+00:00,1763712393.000000,4348.000000
2025-11-21T08:06:34+00:00,1763712394.000000,365.000000
2025-11-21T08:06:35+00:00,1763712395.000000,547.000000
2025-11-21T08:06:37+00:00,1763712397.000000,364.000000
2025-11-21T08:06:38+00:00,1763712398.000000,420.000000
2025-11-21T08:06:39+00:00,1763712399.000000,125.000000
2025-11-21T08:06:40+00:00,1763712400.000000,535.000000
2025-11-21T08:06:41+00:00,1763712401.000000,304.000000
2025-11-21T08:06:42+00:00,1763712402.000000,787.000000
2025-11-21T08:06:43+00:00,1763712403.000000,976.000000
2025-11-21T08:06:44+00:00,1763712404.000000,793.000000
2025-11-21T08:06:45+00:00,1763712405.000000,391.000000
2025-11-21T08:06:46+00:00,1763712406.000000,1082.000000
2025-11-21T08:06:47+00:00,1763712407.000000,291.000000
2025-11-21T08:06:48+00:00,1763712408.000000,611.000000
2025-11-21T08:06:49+00:00,1763712409.000000,420.000000
2025-11-21T08:06:50+00:00,1763712410.000000,2356.000000
2025-11-21T08:06:51+00:00,1763712411.000000,180.000000
2025-11-21T08:06:52+00:00,1763712412.000000,15640.000000
2025-11-21T08:06:53+00:00,1763712413.000000,19948.000000
2025-11-21T08:06:54+00:00,1763712414.000000,554.000000
2025-11-21T08:06:55+00:00,1763712415.000000,420.000000
2025-11-21T08:06:56+00:00,1763712416.000000,358.000000
2025-11-21T08:06:57+00:00,1763712417.000000,637.000000
2025-11-21T08:06:58+00:00,1763712418.000000,840.000000
2025-11-21T08:06:59+00:00,1763712419.000000,286.000000
2025-11-21T08:07:00+00:00,1763712420.000000,1150.000000
2025-11-21T08:07:01+00:00,1763712421.000000,424.000000
2025-11-21T08:07:02+00:00,1763712422.000000,487.000000
2025-11-21T08:08:00+00:00,1763712480.000000,1413.000000
2025-11-21T08:08:01+00:00,1763712481.000000,1619.000000
2025-11-21T08:08:02+00:00,1763712482.000000,1929.000000
2025-11-21T08:08:03+00:00,1763712483.000000,1183.000000
2025-11-21T08:08:04+00:00,1763712484.000000,3298.000000
2025-11-21T08:08:05+00:00,1763712485.000000,471.000000
2025-11-21T08:08:06+00:00,1763712486.000000,120.000000
2025-11-21T08:08:07+00:00,1763712487.000000,11331.000000
2025-11-21T08:08:08+00:00,1763712488.000000,584.000000
2025-11-21T08:08:09+00:00,1763712489.000000,429.000000
2025-11-21T08:08:10+00:00,1763712490.000000,192.000000
2025-11-21T08:08:11+00:00,1763712491.000000,267.000000
2025-11-21T08:08:12+00:00,1763712492.000000,60.000000
2025-11-21T08:08:13+00:00,1763712493.000000,1030.000000
2025-11-21T08:08:14+00:00,1763712494.000000,370.000000
2025-11-21T08:08:15+00:00,1763712495.000000,60.000000
2025-11-21T08:08:16+00:00,1763712496.000000,780.000000
2025-11-21T08:08:18+00:00,1763712498.000000,499.000000
2025-11-21T08:08:19+00:00,1763712499.000000,519.000000
2025-11-21T08:08:20+00:00,1763712500.000000,616.000000
2025-11-21T08:08:21+00:00,1763712501.000000,180.000000
2025-11-21T08:08:22+00:00,1763712502.000000,364.000000
2025-11-21T08:08:23+00:00,1763712503.000000,240.000000
2025-11-21T08:08:24+00:00,1763712504.000000,298.000000
2025-11-21T08:08:25+00:00,1763712505.000000,22590.000000
2025-11-21T08:08:26+00:00,1763712506.000000,37122.000000
2025-11-21T08:08:27+00:00,1763712507.000000,1255.000000
2025-11-21T08:08:28+00:00,1763712508.000000,5274.000000
2025-11-21T08:08:29+00:00,1763712509.000000,1896.000000
2025-11-21T08:08:30+00:00,1763712510.000000,16771.000000
2025-11-21T08:08:31+00:00,1763712511.000000,9821.000000
2025-11-21T08:08:32+00:00,1763712512.000000,215.000000
2025-11-21T08:08:33+00:00,1763712513.000000,5511.000000
2025-11-21T08:08:34+00:00,1763712514.000000,802.000000
2025-11-21T08:08:35+00:00,1763712515.000000,8134.000000
2025-11-21T08:08:36+00:00,1763712516.000000,817.000000
2025-11-21T08:08:37+00:00,1763712517.000000,780.000000
2025-11-21T08:08:38+00:00,1763712518.000000,8291.000000
2025-11-21T08:08:39+00:00,1763712519.000000,766.000000
2025-11-21T08:08:40+00:00,1763712520.000000,292.000000
2025-11-21T08:08:41+00:00,1763712521.000000,6532.000000
2025-11-21T08:08:42+00:00,1763712522.000000,618.000000
2025-11-21T08:08:43+00:00,1763712523.000000,7434.000000
2025-11-21T08:08:44+00:00,1763712524.000000,254.000000
2025-11-21T08:08:45+00:00,1763712525.000000,8292.000000
2025-11-21T08:08:46+00:00,1763712526.000000,156.000000
2025-11-21T08:08:47+00:00,1763712527.000000,299.000000
2025-11-21T08:08:48+00:00,1763712528.000000,5149.000000
2025-11-21T08:08:49+00:00,1763712529.000000,916.000000
2025-11-21T08:08:50+00:00,1763712530.000000,9929.000000
2025-11-21T08:08:51+00:00,1763712531.000000,597.000000
2025-11-21T08:08:52+00:00,1763712532.000000,5211.000000
2025-11-21T08:08:53+00:00,1763712533.000000,990.000000
2025-11-21T08:08:54+00:00,1763712534.000000,10130.000000
2025-11-21T08:08:55+00:00,1763712535.000000,860.000000
2025-11-21T08:08:56+00:00,1763712536.000000,9965.000000
2025-11-21T08:08:57+00:00,1763712537.000000,33098.000000
2025-11-21T08:08:58+00:00,1763712538.000000,1799.000000
2025-11-21T08:08:59+00:00,1763712539.000000,3229.000000
2025-11-21T08:09:00+00:00,1763712540.000000,5702.000000
2025-11-21T08:09:01+00:00,1763712541.000000,312.000000
2025-11-21T08:09:02+00:00,1763712542.000000,7456.000000
2025-11-21T08:09:03+00:00,1763712543.000000,1366.000000
2025-11-21T08:09:04+00:00,1763712544.000000,1375.000000
2025-11-21T08:09:05+00:00,1763712545.000000,5360.000000
2025-11-21T08:09:06+00:00,1763712546.000000,1983.000000
2025-11-21T08:09:07+00:00,1763712547.000000,19105.000000
2025-11-21T08:09:08+00:00,1763712548.000000,2514.000000
2025-11-21T08:09:09+00:00,1763712549.000000,1883.000000
2025-11-21T08:09:10+00:00,1763712550.000000,9571.000000
2025-11-21T08:09:11+00:00,1763712551.000000,17666.000000
2025-11-21T08:09:12+00:00,1763712552.000000,6281.000000
2025-11-21T08:09:13+00:00,1763712553.000000,19950.000000
2025-11-21T08:09:14+00:00,1763712554.000000,3692.000000
2025-11-21T08:09:15+00:00,1763712555.000000,23666.000000
2025-11-21T08:09:16+00:00,1763712556.000000,4974.000000
2025-11-21T08:09:17+00:00,1763712557.000000,9004.000000
2025-11-21T08:09:18+00:00,1763712558.000000,9083.000000
2025-11-21T08:09:19+00:00,1763712559.000000,928.000000
2025-11-21T08:09:20+00:00,1763712560.000000,875.000000
2025-11-21T08:09:21+00:00,1763712561.000000,5177.000000
2025-11-21T08:09:23+00:00,1763712563.000000,5296.000000
2025-11-21T08:09:24+00:00,1763712564.000000,791.000000
2025-11-21T08:09:25+00:00,1763712565.000000,185.000000
2025-11-21T08:09:26+00:00,1763712566.000000,7690.000000
2025-11-21T08:09:27+00:00,1763712567.000000,11624.000000
2025-11-21T08:09:28+00:00,1763712568.000000,25527.000000
2025-11-21T08:09:29+00:00,1763712569.000000,16553.000000
2025-11-21T08:09:30+00:00,1763712570.000000,11336.000000
2025-11-21T08:09:31+00:00,1763712571.000000,5575.000000
2025-11-21T08:09:32+00:00,1763712572.000000,1679.000000
2025-11-21T08:09:33+00:00,1763712573.000000,10390.000000
2025-11-21T08:09:34+00:00,1763712574.000000,19260.000000
2025-11-21T08:09:35+00:00,1763712575.000000,8475.000000
2025-11-21T08:09:36+00:00,1763712576.000000,2116.000000
2025-11-21T08:09:37+00:00,1763712577.000000,304.000000
2025-11-21T08:09:38+00:00,1763712578.000000,5240.000000
2025-11-21T08:09:39+00:00,1763712579.000000,1564.000000
2025-11-21T08:09:40+00:00,1763712580.000000,594.000000
2025-11-21T08:09:41+00:00,1763712581.000000,300.000000
2025-11-21T08:09:42+00:00,1763712582.000000,360.000000
2025-11-21T08:09:43+00:00,1763712583.000000,795.000000
2025-11-21T08:09:44+00:00,1763712584.000000,1399.000000
2025-11-21T08:09:45+00:00,1763712585.000000,60.000000
2025-11-21T08:09:46+00:00,1763712586.000000,118.000000
2025-11-21T08:09:47+00:00,1763712587.000000,22897.000000
2025-11-21T08:09:48+00:00,1763712588.000000,6779.000000
2025-11-21T08:09:49+00:00,1763712589.000000,13407.000000
2025-11-21T08:09:50+00:00,1763712590.000000,978.000000
2025-11-21T08:09:51+00:00,1763712591.000000,240.000000
2025-11-21T08:09:52+00:00,1763712592.000000,240.000000
2025-11-21T08:09:53+00:00,1763712593.000000,780.000000
2025-11-21T08:09:54+00:00,1763712594.000000,492.000000
2025-11-21T08:09:55+00:00,1763712595.000000,238.000000
2025-11-21T08:09:56+00:00,1763712596.000000,485.000000
2025-11-21T08:09:57+00:00,1763712597.000000,2955.000000
2025-11-21T08:09:58+00:00,1763712598.000000,17809.000000
2025-11-21T08:09:59+00:00,1763712599.000000,33191.000000
2025-11-21T08:10:00+00:00,1763712600.000000,39127.000000
2025-11-21T08:10:01+00:00,1763712601.000000,41629.000000
2025-11-21T08:10:02+00:00,1763712602.000000,376.000000
2025-11-21T08:10:04+00:00,1763712604.000000,2615.000000
2025-11-21T08:10:05+00:00,1763712605.000000,1228.000000
2025-11-21T08:10:06+00:00,1763712606.000000,7967.000000
2025-11-21T08:10:07+00:00,1763712607.000000,2784.000000
2025-11-21T08:10:08+00:00,1763712608.000000,2906.000000
2025-11-21T08:10:09+00:00,1763712609.000000,8549.000000
2025-11-21T08:10:10+00:00,1763712610.000000,4784.000000
2025-11-21T08:10:11+00:00,1763712611.000000,6363.000000
2025-11-21T08:10:12+00:00,1763712612.000000,1283.000000
2025-11-21T08:10:13+00:00,1763712613.000000,9046.000000
2025-11-21T08:10:14+00:00,1763712614.000000,999.000000
2025-11-21T08:10:15+00:00,1763712615.000000,318.000000
2025-11-21T08:10:16+00:00,1763712616.000000,6524.000000
2025-11-21T08:10:17+00:00,1763712617.000000,396.000000
2025-11-21T08:10:18+00:00,1763712618.000000,7268.000000
2025-11-21T08:10:19+00:00,1763712619.000000,649.000000
2025-11-21T08:10:20+00:00,1763712620.000000,1765.000000
2025-11-21T08:10:21+00:00,1763712621.000000,8285.000000
2025-11-21T08:10:22+00:00,1763712622.000000,6096.000000
2025-11-21T08:10:23+00:00,1763712623.000000,8589.000000
2025-11-21T08:10:24+00:00,1763712624.000000,1270.000000
2025-11-21T08:10:25+00:00,1763712625.000000,353.000000
2025-11-21T08:10:26+00:00,1763712626.000000,5147.000000
2025-11-21T08:10:27+00:00,1763712627.000000,3570.000000
2025-11-21T08:10:28+00:00,1763712628.000000,91202.000000
2025-11-21T08:10:29+00:00,1763712629.000000,13907.000000
2025-11-21T08:10:30+00:00,1763712630.000000,36626.000000
2025-11-21T08:10:31+00:00,1763712631.000000,830.000000
2025-11-21T08:10:32+00:00,1763712632.000000,5035.000000
2025-11-21T08:10:33+00:00,1763712633.000000,212.000000
2025-11-21T08:10:34+00:00,1763712634.000000,5298.000000
2025-11-21T08:10:35+00:00,1763712635.000000,946.000000
2025-11-21T08:10:36+00:00,1763712636.000000,7722.000000
2025-11-21T08:10:37+00:00,1763712637.000000,5054.000000
2025-11-21T08:10:38+00:00,1763712638.000000,240.000000
2025-11-21T08:10:39+00:00,1763712639.000000,5516.000000
2025-11-21T08:10:40+00:00,1763712640.000000,624.000000
2025-11-21T08:10:41+00:00,1763712641.000000,7720.000000
2025-11-21T08:10:42+00:00,1763712642.000000,1035.000000
2025-11-21T08:10:43+00:00,1763712643.000000,841.000000
2025-11-21T08:10:44+00:00,1763712644.000000,16579.000000
2025-11-21T08:10:45+00:00,1763712645.000000,789.000000
2025-11-21T08:10:46+00:00,1763712646.000000,5271.000000
2025-11-21T08:10:47+00:00,1763712647.000000,1624.000000
2025-11-21T08:10:48+00:00,1763712648.000000,8519.000000
2025-11-21T08:10:49+00:00,1763712649.000000,1988.000000
2025-11-21T08:10:50+00:00,1763712650.000000,942.000000
2025-11-21T08:10:51+00:00,1763712651.000000,5514.000000
2025-11-21T08:10:52+00:00,1763712652.000000,1650.000000
2025-11-21T08:10:53+00:00,1763712653.000000,453.000000
2025-11-21T08:10:54+00:00,1763712654.000000,203.000000
2025-11-21T08:10:55+00:00,1763712655.000000,746.000000
2025-11-21T08:10:56+00:00,1763712656.000000,385.000000
2025-11-21T08:10:57+00:00,1763712657.000000,2923.000000
2025-11-21T08:10:58+00:00,1763712658.000000,1084.000000
2025-11-21T08:10:59+00:00,1763712659.000000,13862.000000
2025-11-21T08:11:00+00:00,1763712660.000000,19742.000000
2025-11-21T08:11:01+00:00,1763712661.000000,74684.000000
2025-11-21T08:11:02+00:00,1763712662.000000,2370.000000
2025-11-21T08:11:03+00:00,1763712663.000000,178.000000
2025-11-21T08:11:04+00:00,1763712664.000000,8296.000000
2025-11-21T08:11:05+00:00,1763712665.000000,1051.000000
2025-11-21T08:11:06+00:00,1763712666.000000,146.000000
2025-11-21T08:11:07+00:00,1763712667.000000,7640.000000
2025-11-21T08:11:08+00:00,1763712668.000000,852.000000
2025-11-21T08:11:09+00:00,1763712669.000000,480.000000
2025-11-21T08:11:10+00:00,1763712670.000000,4971.000000
2025-11-21T08:11:11+00:00,1763712671.000000,708.000000
2025-11-21T08:11:12+00:00,1763712672.000000,7746.000000
